filepath,skater,camera,jump_type,attempt_number,group_id,is_combination,is_target_class,split,file_size_bytes,mp4_header_ok
skater_A/cam_1/Salchow_5.mp4,A,1,Salchow,5,A_Salchow_5,False,True,,2835332,True
skater_A/cam_1/Salchow_6.mp4,A,1,Salchow,6,A_Salchow_6,False,True,,2790985,True
skater_A/cam_1/Salchow_7.mp4,A,1,Salchow,7,A_Salchow_7,False,True,,2850281,True
skater_A/cam_1/Salchow_8.mp4,A,1,Salchow,8,A_Salchow_8,False,True,,3060391,True
skater_A/cam_1/Salchow_9.mp4,A,1,Salchow,9,A_Salchow_9,False,True,,2722586,True
skater_A/cam_1/Toeloop_1.mp4,A,1,Toeloop,1,A_Toeloop_1,False,True,,2822976,True
skater_A/cam_1/Toeloop_10.mp4,A,1,Toeloop,10,A_Toeloop_10,False,True,,2854411,True
skater_A/cam_1/Toeloop_2.mp4,A,1,Toeloop,2,A_Toeloop_2,False,True,,2783277,True
skater_A/cam_1/Toeloop_3.mp4,A,1,Toeloop,3,A_Toeloop_3,False,True,,3174040,True
skater_A/cam_1/Toeloop_4.mp4,A,1,Toeloop,4,A_Toeloop_4,False,True,,2885523,True
skater_A/cam_1/Toeloop_5.mp4,A,1,Toeloop,5,A_Toeloop_5,False,True,,2654230,True
skater_A/cam_1/Toeloop_6.mp4,A,1,Toeloop,6,A_Toeloop_6,False,True,,3096756,True
skater_A/cam_1/Toeloop_7.mp4,A,1,Toeloop,7,A_Toeloop_7,False,True,,2757503,True
skater_A/cam_1/Toeloop_8.mp4,A,1,Toeloop,8,A_Toeloop_8,False,True,,2896868,True
skater_A/cam_1/Toeloop_9.mp4,A,1,Toeloop,9,A_Toeloop_9,False,True,,2876035,True
skater_A/cam_10/Axel_1.mp4,A,10,Axel,1,A_Axel_1,False,True,,2122126,True
skater_A/cam_10/Axel_10.mp4,A,10,Axel,10,A_Axel_10,False,True,,2454100,True
skater_A/cam_10/Axel_2.mp4,A,10,Axel,2,A_Axel_2,False,True,,2633420,True
skater_A/cam_10/Axel_3.mp4,A,10,Axel,3,A_Axel_3,False,True,,2527045,True
skater_A/cam_10/Axel_4.mp4,A,10,Axel,4,A_Axel_4,False,True,,2043023,True
skater_A/cam_10/Axel_5.mp4,A,10,Axel,5,A_Axel_5,False,True,,2735706,True
skater_A/cam_10/Axel_6.mp4,A,10,Axel,6,A_Axel_6,False,True,,2400947,True
skater_A/cam_10/Axel_7.mp4,A,10,Axel,7,A_Axel_7,False,True,,2225373,True
skater_A/cam_10/Axel_8.mp4,A,10,Axel,8,A_Axel_8,False,True,,2699568,True
skater_A/cam_10/Axel_9.mp4,A,10,Axel,9,A_Axel_9,False,True,,2087059,True
skater_A/cam_10/Comb_1.mp4,A,10,Comb,1,A_Comb_1,True,False,,4636575,True
skater_A/cam_10/Comb_2.mp4,A,10,Comb,2,A_Comb_2,True,False,,3996113,True
skater_A/cam_10/Comb_3.mp4,A,10,Comb,3,A_Comb_3,True,False,,5071953,True
skater_A/cam_10/Flip_1.mp4,A,10,Flip,1,A_Flip_1,False,True,,2876136,True
skater_A/cam_10/Flip_10.mp4,A,10,Flip,10,A_Flip_10,False,True,,2710341,True
skater_A/cam_10/Flip_2.mp4,A,10,Flip,2,A_Flip_2,False,True,,2599668,True
skater_A/cam_10/Flip_3.mp4,A,10,Flip,3,A_Flip_3,False,True,,2825052,True
skater_A/cam_10/Flip_4.mp4,A,10,Flip,4,A_Flip_4,False,True,,2689627,True
skater_A/cam_10/Flip_5.mp4,A,10,Flip,5,A_Flip_5,False,True,,2740747,True
skater_A/cam_10/Flip_6.mp4,A,10,Flip,6,A_Flip_6,False,True,,2784137,True
skater_A/cam_10/Flip_7.mp4,A,10,Flip,7,A_Flip_7,False,True,,2846096,True
skater_A/cam_10/Flip_8.mp4,A,10,Flip,8,A_Flip_8,False,True,,2866410,True
skater_A/cam_10/Flip_9.mp4,A,10,Flip,9,A_Flip_9,False,True,,2411056,True
skater_A/cam_10/Loop_1.mp4,A,10,Loop,1,A_Loop_1,False,True,,2349437,True
skater_A/cam_10/Loop_10.mp4,A,10,Loop,10,A_Loop_10,False,True,,2404071,True
skater_A/cam_10/Loop_2.mp4,A,10,Loop,2,A_Loop_2,False,True,,2169366,True
skater_A/cam_10/Loop_3.mp4,A,10,Loop,3,A_Loop_3,False,True,,2280558,True
skater_A/cam_10/Loop_4.mp4,A,10,Loop,4,A_Loop_4,False,True,,2925894,True
skater_A/cam_10/Loop_5.mp4,A,10,Loop,5,A_Loop_5,False,True,,2711251,True
skater_A/cam_10/Loop_6.mp4,A,10,Loop,6,A_Loop_6,False,True,,1970716,True
skater_A/cam_10/Loop_7.mp4,A,10,Loop,7,A_Loop_7,False,True,,2126032,True
skater_A/cam_10/Loop_8.mp4,A,10,Loop,8,A_Loop_8,False,True,,2563043,True
skater_A/cam_10/Loop_9.mp4,A,10,Loop,9,A_Loop_9,False,True,,2824522,True
skater_A/cam_10/Lutz_1.mp4,A,10,Lutz,1,A_Lutz_1,False,True,,2736164,True
skater_A/cam_10/Lutz_10.mp4,A,10,Lutz,10,A_Lutz_10,False,True,,2558645,True
skater_A/cam_10/Lutz_2.mp4,A,10,Lutz,2,A_Lutz_2,False,True,,2336314,True
skater_A/cam_10/Lutz_3.mp4,A,10,Lutz,3,A_Lutz_3,False,True,,2537126,True
skater_A/cam_10/Lutz_4.mp4,A,10,Lutz,4,A_Lutz_4,False,True,,2451295,True
skater_A/cam_10/Lutz_5.mp4,A,10,Lutz,5,A_Lutz_5,False,True,,2772622,True
skater_A/cam_10/Lutz_6.mp4,A,10,Lutz,6,A_Lutz_6,False,True,,2902013,True
skater_A/cam_10/Lutz_7.mp4,A,10,Lutz,7,A_Lutz_7,False,True,,2531789,True
skater_A/cam_10/Lutz_8.mp4,A,10,Lutz,8,A_Lutz_8,False,True,,2878600,True
skater_A/cam_10/Lutz_9.mp4,A,10,Lutz,9,A_Lutz_9,False,True,,2342709,True
skater_A/cam_10/Salchow_1.mp4,A,10,Salchow,1,A_Salchow_1,False,True,,2350965,True
skater_A/cam_10/Salchow_10.mp4,A,10,Salchow,10,A_Salchow_10,False,True,,2549042,True
skater_A/cam_10/Salchow_2.mp4,A,10,Salchow,2,A_Salchow_2,False,True,,2326679,True
skater_A/cam_10/Salchow_3.mp4,A,10,Salchow,3,A_Salchow_3,False,True,,2207739,True
skater_A/cam_10/Salchow_4.mp4,A,10,Salchow,4,A_Salchow_4,False,True,,2834681,True
skater_A/cam_10/Salchow_5.mp4,A,10,Salchow,5,A_Salchow_5,False,True,,2323135,True
skater_A/cam_10/Salchow_6.mp4,A,10,Salchow,6,A_Salchow_6,False,True,,2541716,True
skater_A/cam_10/Salchow_7.mp4,A,10,Salchow,7,A_Salchow_7,False,True,,2315620,True
skater_A/cam_10/Salchow_8.mp4,A,10,Salchow,8,A_Salchow_8,False,True,,2828473,True
skater_A/cam_10/Salchow_9.mp4,A,10,Salchow,9,A_Salchow_9,False,True,,2574288,True
skater_A/cam_10/Toeloop_1.mp4,A,10,Toeloop,1,A_Toeloop_1,False,True,,2820666,True
skater_A/cam_10/Toeloop_10.mp4,A,10,Toeloop,10,A_Toeloop_10,False,True,,2550458,True
skater_A/cam_10/Toeloop_2.mp4,A,10,Toeloop,2,A_Toeloop_2,False,True,,2200726,True
skater_A/cam_10/Toeloop_3.mp4,A,10,Toeloop,3,A_Toeloop_3,False,True,,2757764,True
skater_A/cam_10/Toeloop_4.mp4,A,10,Toeloop,4,A_Toeloop_4,False,True,,2451137,True
skater_A/cam_10/Toeloop_5.mp4,A,10,Toeloop,5,A_Toeloop_5,False,True,,2172721,True
skater_A/cam_10/Toeloop_6.mp4,A,10,Toeloop,6,A_Toeloop_6,False,True,,2840209,True
skater_A/cam_10/Toeloop_7.mp4,A,10,Toeloop,7,A_Toeloop_7,False,True,,2197447,True
skater_A/cam_10/Toeloop_8.mp4,A,10,Toeloop,8,A_Toeloop_8,False,True,,2656658,True
skater_A/cam_10/Toeloop_9.mp4,A,10,Toeloop,9,A_Toeloop_9,False,True,,2735403,True
skater_A/cam_11/Axel_1.mp4,A,11,Axel,1,A_Axel_1,False,True,,2515187,True
skater_A/cam_11/Axel_10.mp4,A,11,Axel,10,A_Axel_10,False,True,,2867200,True
skater_A/cam_11/Axel_2.mp4,A,11,Axel,2,A_Axel_2,False,True,,3020791,True
skater_A/cam_11/Axel_3.mp4,A,11,Axel,3,A_Axel_3,False,True,,2924716,True
skater_A/cam_11/Axel_4.mp4,A,11,Axel,4,A_Axel_4,False,True,,2453560,True
skater_A/cam_11/Axel_5.mp4,A,11,Axel,5,A_Axel_5,False,True,,3155967,True
skater_A/cam_11/Axel_6.mp4,A,11,Axel,6,A_Axel_6,False,True,,2788934,True
skater_A/cam_11/Axel_7.mp4,A,11,Axel,7,A_Axel_7,False,True,,2525648,True
skater_A/cam_11/Axel_8.mp4,A,11,Axel,8,A_Axel_8,False,True,,3070808,True
skater_A/cam_11/Axel_9.mp4,A,11,Axel,9,A_Axel_9,False,True,,2381536,True
skater_A/cam_11/Comb_1.mp4,A,11,Comb,1,A_Comb_1,True,False,,5240600,True
skater_A/cam_11/Comb_2.mp4,A,11,Comb,2,A_Comb_2,True,False,,4633485,True
skater_A/cam_11/Comb_3.mp4,A,11,Comb,3,A_Comb_3,True,False,,5714633,True
skater_A/cam_11/Flip_1.mp4,A,11,Flip,1,A_Flip_1,False,True,,3290394,True
skater_A/cam_11/Flip_10.mp4,A,11,Flip,10,A_Flip_10,False,True,,2973054,True
skater_A/cam_11/Flip_2.mp4,A,11,Flip,2,A_Flip_2,False,True,,3007027,True
skater_A/cam_11/Flip_3.mp4,A,11,Flip,3,A_Flip_3,False,True,,3121457,True
skater_A/cam_11/Flip_4.mp4,A,11,Flip,4,A_Flip_4,False,True,,3101495,True
skater_A/cam_11/Flip_5.mp4,A,11,Flip,5,A_Flip_5,False,True,,3198085,True
skater_A/cam_11/Flip_6.mp4,A,11,Flip,6,A_Flip_6,False,True,,3301572,True
skater_A/cam_11/Flip_7.mp4,A,11,Flip,7,A_Flip_7,False,True,,3264206,True
skater_A/cam_11/Flip_8.mp4,A,11,Flip,8,A_Flip_8,False,True,,3330069,True
skater_A/cam_11/Flip_9.mp4,A,11,Flip,9,A_Flip_9,False,True,,2800806,True
skater_A/cam_11/Loop_1.mp4,A,11,Loop,1,A_Loop_1,False,True,,2777190,True
skater_A/cam_11/Loop_10.mp4,A,11,Loop,10,A_Loop_10,False,True,,2744974,True
skater_A/cam_11/Loop_2.mp4,A,11,Loop,2,A_Loop_2,False,True,,2510971,True
skater_A/cam_11/Loop_3.mp4,A,11,Loop,3,A_Loop_3,False,True,,2670965,True
skater_A/cam_11/Loop_4.mp4,A,11,Loop,4,A_Loop_4,False,True,,3371510,True
skater_A/cam_11/Loop_5.mp4,A,11,Loop,5,A_Loop_5,False,True,,3125111,True
skater_A/cam_11/Loop_6.mp4,A,11,Loop,6,A_Loop_6,False,True,,2477563,True
skater_A/cam_11/Loop_7.mp4,A,11,Loop,7,A_Loop_7,False,True,,2482777,True
skater_A/cam_11/Loop_8.mp4,A,11,Loop,8,A_Loop_8,False,True,,2930193,True
skater_A/cam_11/Loop_9.mp4,A,11,Loop,9,A_Loop_9,False,True,,3239633,True
skater_A/cam_11/Lutz_1.mp4,A,11,Lutz,1,A_Lutz_1,False,True,,3236235,True
skater_A/cam_11/Lutz_10.mp4,A,11,Lutz,10,A_Lutz_10,False,True,,2878569,True
skater_A/cam_11/Lutz_2.mp4,A,11,Lutz,2,A_Lutz_2,False,True,,2692967,True
skater_A/cam_11/Lutz_3.mp4,A,11,Lutz,3,A_Lutz_3,False,True,,2877370,True
skater_A/cam_11/Lutz_4.mp4,A,11,Lutz,4,A_Lutz_4,False,True,,2801385,True
skater_A/cam_11/Lutz_5.mp4,A,11,Lutz,5,A_Lutz_5,False,True,,3224928,True
skater_A/cam_11/Lutz_6.mp4,A,11,Lutz,6,A_Lutz_6,False,True,,3253362,True
skater_A/cam_11/Lutz_7.mp4,A,11,Lutz,7,A_Lutz_7,False,True,,2959582,True
skater_A/cam_11/Lutz_8.mp4,A,11,Lutz,8,A_Lutz_8,False,True,,3339439,True
skater_A/cam_11/Lutz_9.mp4,A,11,Lutz,9,A_Lutz_9,False,True,,2766535,True
skater_A/cam_11/Salchow_1.mp4,A,11,Salchow,1,A_Salchow_1,False,True,,2767399,True
skater_A/cam_11/Salchow_10.mp4,A,11,Salchow,10,A_Salchow_10,False,True,,2916024,True
skater_A/cam_11/Salchow_2.mp4,A,11,Salchow,2,A_Salchow_2,False,True,,2751354,True
skater_A/cam_11/Salchow_3.mp4,A,11,Salchow,3,A_Salchow_3,False,True,,2537610,True
skater_A/cam_11/Salchow_4.mp4,A,11,Salchow,4,A_Salchow_4,False,True,,3312086,True
skater_A/cam_11/Salchow_5.mp4,A,11,Salchow,5,A_Salchow_5,False,True,,2768486,True
skater_A/cam_11/Salchow_6.mp4,A,11,Salchow,6,A_Salchow_6,False,True,,2991329,True
skater_A/cam_11/Salchow_7.mp4,A,11,Salchow,7,A_Salchow_7,False,True,,2725897,True
skater_A/cam_11/Salchow_8.mp4,A,11,Salchow,8,A_Salchow_8,False,True,,3181328,True
skater_A/cam_11/Salchow_9.mp4,A,11,Salchow,9,A_Salchow_9,False,True,,2993905,True
skater_A/cam_11/Toeloop_1.mp4,A,11,Toeloop,1,A_Toeloop_1,False,True,,3283563,True
skater_A/cam_11/Toeloop_10.mp4,A,11,Toeloop,10,A_Toeloop_10,False,True,,2907138,True
skater_A/cam_11/Toeloop_2.mp4,A,11,Toeloop,2,A_Toeloop_2,False,True,,2598148,True
skater_A/cam_11/Toeloop_3.mp4,A,11,Toeloop,3,A_Toeloop_3,False,True,,3116688,True
skater_A/cam_11/Toeloop_4.mp4,A,11,Toeloop,4,A_Toeloop_4,False,True,,2912235,True
skater_A/cam_11/Toeloop_5.mp4,A,11,Toeloop,5,A_Toeloop_5,False,True,,2431465,True
skater_A/cam_11/Toeloop_6.mp4,A,11,Toeloop,6,A_Toeloop_6,False,True,,3188493,True
skater_A/cam_11/Toeloop_7.mp4,A,11,Toeloop,7,A_Toeloop_7,False,True,,2543579,True
skater_A/cam_11/Toeloop_8.mp4,A,11,Toeloop,8,A_Toeloop_8,False,True,,3233488,True
skater_A/cam_11/Toeloop_9.mp4,A,11,Toeloop,9,A_Toeloop_9,False,True,,3178510,True
skater_A/cam_12/Axel_1.mp4,A,12,Axel,1,A_Axel_1,False,True,,2722093,True
skater_A/cam_12/Axel_10.mp4,A,12,Axel,10,A_Axel_10,False,True,,3070000,True
skater_A/cam_12/Axel_2.mp4,A,12,Axel,2,A_Axel_2,False,True,,3192027,True
skater_A/cam_12/Axel_3.mp4,A,12,Axel,3,A_Axel_3,False,True,,3035635,True
skater_A/cam_12/Axel_4.mp4,A,12,Axel,4,A_Axel_4,False,True,,2602529,True
skater_A/cam_12/Axel_5.mp4,A,12,Axel,5,A_Axel_5,False,True,,3260868,True
skater_A/cam_12/Axel_6.mp4,A,12,Axel,6,A_Axel_6,False,True,,2946215,True
skater_A/cam_12/Axel_7.mp4,A,12,Axel,7,A_Axel_7,False,True,,2706030,True
skater_A/cam_12/Axel_8.mp4,A,12,Axel,8,A_Axel_8,False,True,,3174638,True
skater_A/cam_12/Axel_9.mp4,A,12,Axel,9,A_Axel_9,False,True,,2600382,True
skater_A/cam_12/Comb_1.mp4,A,12,Comb,1,A_Comb_1,True,False,,5395557,True
skater_A/cam_12/Comb_2.mp4,A,12,Comb,2,A_Comb_2,True,False,,4929615,True
skater_A/cam_12/Comb_3.mp4,A,12,Comb,3,A_Comb_3,True,False,,5991316,True
skater_A/cam_12/Flip_1.mp4,A,12,Flip,1,A_Flip_1,False,True,,3487216,True
skater_A/cam_12/Flip_10.mp4,A,12,Flip,10,A_Flip_10,False,True,,3149075,True
skater_A/cam_12/Flip_2.mp4,A,12,Flip,2,A_Flip_2,False,True,,3201511,True
skater_A/cam_12/Flip_3.mp4,A,12,Flip,3,A_Flip_3,False,True,,3281548,True
skater_A/cam_12/Flip_4.mp4,A,12,Flip,4,A_Flip_4,False,True,,3222485,True
skater_A/cam_12/Flip_5.mp4,A,12,Flip,5,A_Flip_5,False,True,,3235442,True
skater_A/cam_12/Flip_6.mp4,A,12,Flip,6,A_Flip_6,False,True,,3467473,True
skater_A/cam_12/Flip_7.mp4,A,12,Flip,7,A_Flip_7,False,True,,3434129,True
skater_A/cam_12/Flip_8.mp4,A,12,Flip,8,A_Flip_8,False,True,,3436650,True
skater_A/cam_12/Flip_9.mp4,A,12,Flip,9,A_Flip_9,False,True,,2944058,True
skater_A/cam_12/Loop_1.mp4,A,12,Loop,1,A_Loop_1,False,True,,2871679,True
skater_A/cam_12/Loop_10.mp4,A,12,Loop,10,A_Loop_10,False,True,,2813058,True
skater_A/cam_12/Loop_2.mp4,A,12,Loop,2,A_Loop_2,False,True,,2588576,True
skater_A/cam_12/Loop_3.mp4,A,12,Loop,3,A_Loop_3,False,True,,2822491,True
skater_A/cam_12/Loop_4.mp4,A,12,Loop,4,A_Loop_4,False,True,,3410100,True
skater_A/cam_12/Loop_5.mp4,A,12,Loop,5,A_Loop_5,False,True,,3239760,True
skater_A/cam_12/Loop_6.mp4,A,12,Loop,6,A_Loop_6,False,True,,2558027,True
skater_A/cam_12/Loop_7.mp4,A,12,Loop,7,A_Loop_7,False,True,,2601602,True
skater_A/cam_12/Loop_8.mp4,A,12,Loop,8,A_Loop_8,False,True,,3114491,True
skater_A/cam_12/Loop_9.mp4,A,12,Loop,9,A_Loop_9,False,True,,3376199,True
skater_A/cam_12/Lutz_1.mp4,A,12,Lutz,1,A_Lutz_1,False,True,,3352021,True
skater_A/cam_12/Lutz_10.mp4,A,12,Lutz,10,A_Lutz_10,False,True,,3183201,True
skater_A/cam_12/Lutz_2.mp4,A,12,Lutz,2,A_Lutz_2,False,True,,3022408,True
skater_A/cam_12/Lutz_3.mp4,A,12,Lutz,3,A_Lutz_3,False,True,,2960695,True
skater_A/cam_12/Lutz_4.mp4,A,12,Lutz,4,A_Lutz_4,False,True,,2921353,True
skater_A/cam_12/Lutz_5.mp4,A,12,Lutz,5,A_Lutz_5,False,True,,3315959,True
skater_A/cam_12/Lutz_6.mp4,A,12,Lutz,6,A_Lutz_6,False,True,,3399535,True
skater_A/cam_12/Lutz_7.mp4,A,12,Lutz,7,A_Lutz_7,False,True,,3047164,True
skater_A/cam_12/Lutz_8.mp4,A,12,Lutz,8,A_Lutz_8,False,True,,3390760,True
skater_A/cam_12/Lutz_9.mp4,A,12,Lutz,9,A_Lutz_9,False,True,,2903760,True
skater_A/cam_12/Salchow_1.mp4,A,12,Salchow,1,A_Salchow_1,False,True,,2867685,True
skater_A/cam_12/Salchow_10.mp4,A,12,Salchow,10,A_Salchow_10,False,True,,3207247,True
skater_A/cam_12/Salchow_2.mp4,A,12,Salchow,2,A_Salchow_2,False,True,,2868199,True
skater_A/cam_12/Salchow_3.mp4,A,12,Salchow,3,A_Salchow_3,False,True,,2678961,True
skater_A/cam_12/Salchow_4.mp4,A,12,Salchow,4,A_Salchow_4,False,True,,3408004,True
skater_A/cam_12/Salchow_5.mp4,A,12,Salchow,5,A_Salchow_5,False,True,,2848837,True
skater_A/cam_12/Salchow_6.mp4,A,12,Salchow,6,A_Salchow_6,False,True,,3137475,True
skater_A/cam_12/Salchow_7.mp4,A,12,Salchow,7,A_Salchow_7,False,True,,2851296,True
skater_A/cam_12/Salchow_8.mp4,A,12,Salchow,8,A_Salchow_8,False,True,,3326018,True
skater_A/cam_12/Salchow_9.mp4,A,12,Salchow,9,A_Salchow_9,False,True,,3164035,True
skater_A/cam_12/Toeloop_1.mp4,A,12,Toeloop,1,A_Toeloop_1,False,True,,3354722,True
skater_A/cam_12/Toeloop_10.mp4,A,12,Toeloop,10,A_Toeloop_10,False,True,,2967738,True
skater_A/cam_12/Toeloop_2.mp4,A,12,Toeloop,2,A_Toeloop_2,False,True,,2715474,True
skater_A/cam_12/Toeloop_3.mp4,A,12,Toeloop,3,A_Toeloop_3,False,True,,3325219,True
skater_A/cam_12/Toeloop_4.mp4,A,12,Toeloop,4,A_Toeloop_4,False,True,,2935440,True
skater_A/cam_12/Toeloop_5.mp4,A,12,Toeloop,5,A_Toeloop_5,False,True,,2666647,True
skater_A/cam_12/Toeloop_6.mp4,A,12,Toeloop,6,A_Toeloop_6,False,True,,3287161,True
skater_A/cam_12/Toeloop_7.mp4,A,12,Toeloop,7,A_Toeloop_7,False,True,,2733416,True
skater_A/cam_12/Toeloop_8.mp4,A,12,Toeloop,8,A_Toeloop_8,False,True,,3391257,True
skater_A/cam_12/Toeloop_9.mp4,A,12,Toeloop,9,A_Toeloop_9,False,True,,3268220,True
skater_A/cam_2/Axel_1.mp4,A,2,Axel,1,A_Axel_1,False,True,,2288477,True
skater_A/cam_2/Axel_10.mp4,A,2,Axel,10,A_Axel_10,False,True,,2286384,True
skater_A/cam_2/Axel_2.mp4,A,2,Axel,2,A_Axel_2,False,True,,3086684,True
skater_A/cam_2/Axel_3.mp4,A,2,Axel,3,A_Axel_3,False,True,,2540631,True
skater_A/cam_2/Axel_4.mp4,A,2,Axel,4,A_Axel_4,False,True,,2418993,True
skater_A/cam_2/Axel_5.mp4,A,2,Axel,5,A_Axel_5,False,True,,2673479,True
skater_A/cam_2/Axel_6.mp4,A,2,Axel,6,A_Axel_6,False,True,,2913590,True
skater_A/cam_2/Axel_7.mp4,A,2,Axel,7,A_Axel_7,False,True,,2424648,True
skater_A/cam_2/Axel_8.mp4,A,2,Axel,8,A_Axel_8,False,True,,3115283,True
skater_A/cam_2/Axel_9.mp4,A,2,Axel,9,A_Axel_9,False,True,,2443186,True
skater_A/cam_2/Comb_1.mp4,A,2,Comb,1,A_Comb_1,True,False,,5643421,True
skater_A/cam_2/Comb_2.mp4,A,2,Comb,2,A_Comb_2,True,False,,4691885,True
skater_A/cam_2/Comb_3.mp4,A,2,Comb,3,A_Comb_3,True,False,,4804649,True
skater_A/cam_2/Flip_1.mp4,A,2,Flip,1,A_Flip_1,False,True,,3228101,True
skater_A/cam_2/Flip_10.mp4,A,2,Flip,10,A_Flip_10,False,True,,2627612,True
skater_A/cam_2/Flip_2.mp4,A,2,Flip,2,A_Flip_2,False,True,,3138771,True
skater_A/cam_2/Flip_3.mp4,A,2,Flip,3,A_Flip_3,False,True,,2673360,True
skater_A/cam_2/Flip_4.mp4,A,2,Flip,4,A_Flip_4,False,True,,2969746,True
skater_A/cam_2/Flip_5.mp4,A,2,Flip,5,A_Flip_5,False,True,,3097440,True
skater_A/cam_2/Flip_6.mp4,A,2,Flip,6,A_Flip_6,False,True,,3115029,True
skater_A/cam_2/Flip_7.mp4,A,2,Flip,7,A_Flip_7,False,True,,3104961,True
